id,tweetText,tweetURL,type,tweetAuthor,handle,geo,mentions,hashtags,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL
1820940772675334336,"@tolmajian @jeuxolympiques #Olympics2024Paris
#StandWithArmenia
#Paris2024",https://x.com/irvag27/status/1820940772675334336,tweet,Irene Vagram | #RecognizeArtsakh 🇦🇲,@irvag27,,"@tolmajian,@jeuxolympiques","#Olympics2024Paris,#StandWithArmenia,#Paris2024",0,0,0,0,-,0,2024-08-07 00:51:26,,
1820940768090935642,"Y ahí está nuestro campeón! 
Cuba de pie ante este gigante que llegó a 5 oros olímpicos en #Paris2024
#CubaInspira https://t.co/IIGyTO3Dd3",https://x.com/MallulyDiaz/status/1820940768090935642,tweet,Malluly Diaz,@MallulyDiaz,,,"#Paris2024,#CubaInspira",0,0,0,0,-,0,2024-08-07 00:51:25,https://pbs.twimg.com/media/GUVH9TdXEAAxpbK.jpg,
1820940770473574782,"Gold again for Harrington!! Brilliant stuff from Kellie. Tough fight but won it fair and square. 🇮🇪🏅💪👏.

She's an awesome boxer 👌

#KellieHarrington 

#Harrington

#boxing 

#Paris2024 

#OlympicGames",https://x.com/MarioChar8158/status/1820940770473574782,tweet,Mario Charlson,@MarioChar8158,,,"#KellieHarrington,#Harrington,#boxing,#Paris2024,#OlympicGames",0,0,0,0,-,0,2024-08-07 00:51:25,,
1820940772503371824,"Acabo de ver la final de 1500 metros y es el bombazo de los juegos. Vaya batacazo de Jakob Ingebritsen, toda la carrera líder para hundirse en la última recta. Kerr tampoco ganó, pero fue plata. El oro para Cole Hooker de USA, Yared Nuguse el bronce. #Paris2024 #JuegosOlimpicos",https://x.com/alvarotoledoag7/status/1820940772503371824,tweet,Álvaro GDA Copado,@alvarotoledoag7,Toledo,,"#Paris2024,#JuegosOlimpicos",0,0,0,0,-,0,2024-08-07 00:51:26,,
1820940759115153712,"#Olympics2024Paris
#StandWithArmenia
#Paris2024",https://x.com/irvag27/status/1820940759115153712,tweet,Irene Vagram | #RecognizeArtsakh 🇦🇲,@irvag27,,,"#Olympics2024Paris,#StandWithArmenia,#Paris2024",0,0,0,0,-,0,2024-08-07 00:51:23,,
1820940757408096707,Hay imágenes que valen más que mil palabras. Por eso sólo digo GRACIAS MIJAIL! #Cuba ha vivido esos momentos y todos los de tu hermosa carrera contigo. #Paris2024 #CubaInspira https://t.co/3fEj5XQRWp,https://x.com/AIntermar/status/1820940757408096707,tweet,"Intermar, S.A.",@AIntermar,Cuba,,"#Cuba,#Paris2024,#CubaInspira",0,0,0,0,-,0,2024-08-07 00:51:22,"https://pbs.twimg.com/media/GUVH96aW0AALutu.jpg,https://pbs.twimg.com/media/GUVH9W3W8AAEjcC.jpg,https://pbs.twimg.com/media/GUVH9v9WMAANY1f.jpg,https://pbs.twimg.com/media/GUVH9_hWEAA9UT9.jpg",
1820940754170134850,"جئتك إنساناً ، غادرت مهزوماً ، كجثة ولم يبكي عليها أحداً..💔

#الحرب_العالمية_الثالثة 
#منخفض_جوي 
#Paris2024 
#شعر",https://x.com/v7_tu/status/1820940754170134850,tweet,تَكَلَّمَ_🖤,@v7_tu,دولة الكويت,,"#الحرب_العالمية_الثالثة,#منخفض_جوي,#Paris2024,#شعر",0,0,0,0,-,0,2024-08-07 00:51:21,,
1820940753058627784,"Shakas up to our very own Giuliana Poletti '23 on her incredible Olympic debut in women's beach volleyball! Way to represent your campus and country. 🏐 🇵🇾    

#IslanderPride #Paris2024 #IslanderForever #tamucc https://t.co/e6Vps81aSn",https://x.com/IslandCampus/status/1820940753058627784,tweet,Texas A&M-Corpus Christi,@IslandCampus,"Corpus Christi, TX",,"#IslanderPride,#Paris2024,#IslanderForever,#tamucc",0,0,0,0,-,0,2024-08-07 00:51:21,https://pbs.twimg.com/media/GUVH9qyXgAAYsdp.jpg,
1820940751515349036,¡Qué belleza las mexicanas de natación artística! 😍 #Paris2024,https://x.com/MissAcaciia/status/1820940751515349036,tweet,Alizolam,@MissAcaciia,Pemberley,,#Paris2024,0,0,0,0,-,0,2024-08-07 00:51:21,,
1820940751100059785,"Gold again for Harrington!! Brilliant stuff from Kellie. Tough fight but won it fair and square. 🇮🇪🏅💪👏.

She's an awesome boxer 👌

#KellieHarrington 

#Harrington

#boxing 

#Paris2024 

#OlympicGames",https://x.com/MarioChar8158/status/1820940751100059785,tweet,Mario Charlson,@MarioChar8158,,,"#KellieHarrington,#Harrington,#boxing,#Paris2024,#OlympicGames",0,0,0,0,-,0,2024-08-07 00:51:21,,
